	Data_Source	Review_Date	Sentiment	Geography	Product	Review	Keywords	Aspect	Product_Family	Title	Sentiment_Score	Review_Count
888	BestBuy	2/6/2024 0:00	Neutral	US	Windows 11 (Preinstall)	remove Win11 and put Win10 on instead.		Generic	Microsoft Surface Pro 9 13		0	1.0
889	BestBuy	2/6/2024 0:00	Negative	US	Windows 11 (Preinstall)	I think the original order be lose.		Generic	Microsoft Surface Pro 9 13		-1	1.0
890	BestBuy	3/31/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""unless you really need this form factor, you be well off."""		Generic	Microsoft Surface Pro 9 13		0	1.0
891	BestBuy	3/31/2024 0:00	Positive	US	Windows 11 (Preinstall)	get one of the many really good 2in1s.		Generic	Microsoft Surface Pro 9 13		1	1.0
892	BestBuy	3/19/2024 0:00	Negative	US	Windows 11 (Preinstall)	then someone who only spend a 1000 can expect to be treat much bad.		Generic	Microsoft Surface Pro 7 Plus 12		-1	1.0
893	BestBuy	3/19/2024 0:00	Negative	US	Windows 11 (Preinstall)	they say they could not replicate the issue.		Generic	Microsoft Surface Pro 7 Plus 12		-1	1.0
894	BestBuy	3/10/2024 0:00	Neutral	US	Windows 11 (Preinstall)	Associate should have know to inform I.		Generic	Microsoft Surface Pro 9 13		0	1.0
895	BestBuy	2/6/2024 0:00	Neutral	US	Windows 11 (Preinstall)	merchandise have be pay for.		Generic	Microsoft Surface Pro 9 13		0	1.0
896	BestBuy	3/3/2024 0:00	Neutral	US	Windows 11 (Preinstall)	it do everything else I ve ask of it and more.		Generic	Microsoft Surface Pro 7 Plus 12		0	1.0
897	BestBuy	3/12/2024 0:00	Positive	US	Windows 11 (Preinstall)	Computer itself work smoothly.		Generic	Microsoft Surface Pro 9 13		1	1.0
898	BestBuy	2/3/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I use the device for work, school and pleasure."""		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
899	BestBuy	2/2/2024 0:00	Negative	US	Windows 11 (Preinstall)	this could not be more true.		Generic	Microsoft Surface Pro 9 13		-1	1.0
900	BestBuy	2/24/2024 0:00	Positive	US	Windows 11 (Preinstall)	now it be work perfectly.		Generic	Microsoft Surface Pro 9 13		1	1.0
901	BestBuy	3/19/2024 0:00	Neutral	US	Windows 11 (Preinstall)	II ask why they tell I there be no rush to get it in because I could have ship it home while it be still under warranty.		Generic	Microsoft Surface Pro 7 Plus 12		0	1.0
902	BestBuy	3/31/2024 0:00	Negative	US	Windows 11 (Preinstall)	but you do not get much tablet benefit.		Generic	Microsoft Surface Pro 9 13		-1	1.0
903	BestBuy	3/19/2024 0:00	Negative	US	Windows 11 (Preinstall)	I explain that my son be go to college and if this continue it would not be acceptable.		Generic	Microsoft Surface Pro 7 Plus 12		-1	1.0
904	BestBuy	2/10/2024 0:00	Positive	US	Windows 11 (Preinstall)	would definitely recommend this to anyone who want a 2in1 device where you can use it as a laptop and a tablet simultaneously.		Generic	Microsoft Surface Pro 9 13		1	1.0
905	BestBuy	2/3/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I would definantly recommend this device to anyone for work, school or pleasure."""		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
906	BestBuy	2/29/2024 0:00	Positive	US	Windows 11 (Preinstall)	it be perfect for student that just need a device to do school work on.		Generic	Microsoft Surface Pro 9 13		1	1.0
907	BestBuy	2/24/2024 0:00	Positive	US	Windows 11 (Preinstall)	these be great computer.		Generic	Microsoft Surface Pro 9 13		1	1.0
908	BestBuy	3/22/2024 0:00	Neutral	US	Windows 11 (Preinstall)	take it to the next level.		Generic	Microsoft Surface Pro 9 13		0	1.0
909	BestBuy	2/6/2024 0:00	Positive	US	Windows 11 (Preinstall)	Absolutely in love with it.		Generic	Microsoft Surface Pro 9 13		1	1.0
910	BestBuy	3/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	I recommend this tablet over all other.		Generic	Microsoft Surface Pro 9 13		1	1.0
911	BestBuy	2/10/2024 0:00	Positive	US	Windows 11 (Preinstall)	I highly recommend this laptop and its amazing feature.		Generic	Microsoft Surface Pro 9 13		1	1.0
912	BestBuy	3/27/2024 0:00	Positive	US	Windows 11 (Preinstall)	but overall its an excellent computer so I m keep it for now.		Generic	Microsoft Surface Pro 9 13		1	1.0
913	BestBuy	3/1/2024 0:00	Positive	US	Windows 11 (Preinstall)	other than that it be a great tablet.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
914	BestBuy	3/19/2024 0:00	Positive	US	Windows 11 (Preinstall)	good computer for a teacher.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
915	BestBuy	3/31/2024 0:00	Positive	US	Windows 11 (Preinstall)	this would be one of the good tablet around even with these limitation.		Generic	Microsoft Surface Pro 9 13		1	1.0
916	BestBuy	3/4/2024 0:00	Neutral	US	Windows 11 (Preinstall)	have a sturdy feeling over early model that it will last a long time.		Generic	Microsoft Surface Pro 9 13		0	1.0
917	BestBuy	2/27/2024 0:00	Positive	US	Windows 11 (Preinstall)	it have make my work while on trip seamless.		Generic	Microsoft Surface Pro 9 13		1	1.0
918	BestBuy	3/18/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""basically, it be just what we need for the job."""		Generic	Microsoft Surface Pro 9 13		1	1.0
919	BestBuy	3/18/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""basically, it be just what we need for the job."""		Generic	Microsoft Surface Pro 9 13		1	1.0
920	BestBuy	3/7/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""it behave as a laptop, but it be a tablet."""		Generic	Microsoft Surface Pro 7 Plus 12		0	1.0
921	BestBuy	3/19/2024 0:00	Positive	US	Windows 11 (Preinstall)	Love this computer.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
922	BestBuy	3/26/2024 0:00	Positive	US	Windows 11 (Preinstall)	I really love it.		Generic	Microsoft Surface Pro 9 13		1	1.0
923	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	I love my laptop.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
924	BestBuy	2/16/2024 0:00	Positive	US	Windows 11 (Preinstall)	I highly recommend it.		Generic	Microsoft Surface Pro 9 13		1	1.0
925	BestBuy	2/24/2024 0:00	Neutral	US	Windows 11 (Preinstall)	it have not disappoint.		Generic	Microsoft Surface Pro 9 13		0	1.0
926	BestBuy	2/3/2024 0:00	Positive	US	Windows 11 (Preinstall)	absolutely love it.		Generic	Microsoft Surface Pro 9 13		1	1.0
927	BestBuy	2/29/2024 0:00	Positive	US	Windows 11 (Preinstall)	on this laptop and I love it.		Generic	Microsoft Surface Pro 9 13		1	1.0
928	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	this device have make I feel extremely confident with my study.		Generic	Microsoft Surface Pro 9 13		1	1.0
929	BestBuy	3/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	nice to carry around and use as a personal laptop.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
930	BestBuy	2/6/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""however, as long as the device be maintain, usually not much will go wrong, no issue."""		Generic	Microsoft Surface Pro 9 13		1	1.0
931	BestBuy	2/3/2024 0:00	Positive	US	Windows 11 (Preinstall)	it work well than my old one.		Generic	Microsoft Surface Pro 9 13		1	1.0
932	BestBuy	3/31/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""if equip properly, it run like a champ."""		Generic	Microsoft Surface Pro 9 13		0	1.0
933	BestBuy	3/28/2024 0:00	Neutral	US	Windows 11 (Preinstall)	check it out.		Generic	Microsoft Surface Pro 7 Plus 12		0	1.0
934	BestBuy	2/3/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I have never have any trouble with it.		Generic	Microsoft Surface Pro 9 13		0	1.0
935	BestBuy	2/2/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I find it.		Generic	Microsoft Surface Pro 7 Plus 12		0	1.0
936	BestBuy	3/11/2024 0:00	Negative	US	Windows 11 (Preinstall)	I really hope this be just a bad batch.		Generic	Microsoft Surface Pro 9 13		-1	1.0
937	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	the size be perfect to work.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
938	BestBuy	2/24/2024 0:00	Positive	US	Windows 11 (Preinstall)	they keep get well and well.		Generic	Microsoft Surface Pro 9 13		1	1.0
939	BestBuy	2/29/2024 0:00	Positive	US	Windows 11 (Preinstall)	function perfect for student and home.		Generic	Microsoft Surface Pro 9 13		1	1.0
940	BestBuy	3/31/2024 0:00	Neutral	US	Windows 11 (Preinstall)	need to find out why.		Generic	Microsoft Surface Pro 9 13		0	1.0
941	BestBuy	3/19/2024 0:00	Neutral	US	Windows 11 (Preinstall)	solve all issue that arise.		Generic	Microsoft Surface Pro 7 Plus 12		0	1.0
942	BestBuy	2/20/2024 0:00	Negative	US	Windows 11 (Preinstall)	"""wow, they just keep get."""		Generic	Microsoft Surface Pro 9 13		-1	1.0
943	BestBuy	2/3/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I have to replace my old one.		Generic	Microsoft Surface Pro 9 13		0	1.0
944	BestBuy	2/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	love everything about make my work more productive.		Generic	Microsoft Surface Pro 9 13		1	1.0
945	BestBuy	3/29/2024 0:00	Neutral	US	Windows 11 (Preinstall)	get the job.		Generic	Microsoft Surface Pro 7 Plus 12		0	1.0
946	BestBuy	3/9/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I use one at work and know I need one for myself.		Generic	Microsoft Surface Pro 7 Plus 12		0	1.0
947	BestBuy	3/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	I be very impressed.		Generic	Microsoft Surface Pro 9 13		1	1.0
948	BestBuy	3/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	would recommend to anyone.		Generic	Microsoft Surface Pro 9 13		1	1.0
949	BestBuy	3/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	its wonderful		Generic	Microsoft Surface Pro 9 13		1	1.0
950	BestBuy	3/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	I really appreciate the knowledge.		Generic	Microsoft Surface Pro 9 13		1	1.0
951	BestBuy	3/3/2024 0:00	Positive	US	Windows 11 (Preinstall)	one of the good I would recommend.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
952	BestBuy	3/17/2024 0:00	Neutral	US	Windows 11 (Preinstall)	we have over 20 of they so far.		Generic	Microsoft Surface Pro 9 13		0	1.0
953	BestBuy	3/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	I can carry any where Drawing work so easy.		Generic	Microsoft Surface Pro 9 13		1	1.0
954	BestBuy	3/29/2024 0:00	Positive	US	Windows 11 (Preinstall)	do everything I need and also great for entertainment.		Generic	Microsoft Surface Pro 9 13		1	1.0
955	BestBuy	3/29/2024 0:00	Positive	US	Windows 11 (Preinstall)	its easy to use and multifunctional.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
956	BestBuy	2/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	very easy to commute with.		Generic	Microsoft Surface Pro 9 13		1	1.0
957	BestBuy	2/3/2024 0:00	Neutral	US	Windows 11 (Preinstall)	the sale rep be knowledgeable and forthright.		Generic	Microsoft Surface Pro 9 13		0	1.0
958	BestBuy	3/10/2024 0:00	Neutral	US	Windows 11 (Preinstall)	do everything need for school.		Generic	Microsoft Surface Pro 9 13		0	1.0
959	BestBuy	3/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	it be perfect for my daughter school work.		Generic	Microsoft Surface Pro 9 13		1	1.0
960	BestBuy	3/26/2024 0:00	Positive	US	Windows 11 (Preinstall)	love the flexibility of use as a tablet or traditional laptop.		Generic	Microsoft Surface Pro 9 13		1	1.0
961	BestBuy	2/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	love the versatile function of this device.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
962	BestBuy	3/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""be use the laptop for the past month, no issue run smoothly."""		Generic	Microsoft Surface Pro 9 13		1	1.0
963	BestBuy	3/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	it function as well as a laptop and be infinitely more portable.		Generic	Microsoft Surface Pro 9 13		1	1.0
964	BestBuy	3/29/2024 0:00	Positive	US	Windows 11 (Preinstall)	I use it highly recommend.		Generic	Microsoft Surface Pro 9 13		1	1.0
965	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	ever so happy I get it.		Generic	Microsoft Surface Pro 9 13		1	1.0
966	BestBuy	3/30/2024 0:00	Positive	US	Windows 11 (Preinstall)	I use this for travel and it work great.		Generic	Microsoft Surface Pro 9 13		1	1.0
967	BestBuy	3/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	we be old so it take we awhile to absorb everything but he be patient and never make we feel hurried.		Generic	Microsoft Surface Pro 9 13		1	1.0
968	BestBuy	2/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	it run smoothly and show promise to survive over time.		Generic	Microsoft Surface Pro 9 13		1	1.0
969	BestBuy	2/28/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""moonlight as a computer, never once feel unnatural or odd to I and it work very well."""		Generic	Microsoft Surface Pro 9 13		1	1.0
970	BestBuy	2/3/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I be retire, so do not need a high end computer, and this suit my need perfectly."""		Generic	Microsoft Surface Pro 9 13		1	1.0
971	BestBuy	3/1/2024 0:00	Neutral	US	Windows 11 (Preinstall)	it just work.		Generic	Microsoft Surface Pro 9 13		0	1.0
972	BestBuy	2/24/2024 0:00	Neutral	US	Windows 11 (Preinstall)	it work for I as far as my need go.		Generic	Microsoft Surface Pro 7 Plus 12		0	1.0
973	BestBuy	2/5/2024 0:00	Negative	US	Windows 11 (Preinstall)	we have not receive it yet.		Generic	Microsoft Surface Pro 9 13		-1	1.0
974	BestBuy	3/20/2024 0:00	Positive	US	Windows 11 (Preinstall)	I love it.		Generic	Microsoft Surface Pro 9 13		1	1.0
975	BestBuy	3/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	I love it.		Generic	Microsoft Surface Pro 9 13		1	1.0
976	BestBuy	3/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	she absolutely love it.		Generic	Microsoft Surface Pro 9 13		1	1.0
977	BestBuy	3/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	I really like it.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
978	BestBuy	3/10/2024 0:00	Positive	US	Windows 11 (Preinstall)	very pleased with it.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
979	BestBuy	2/10/2024 0:00	Neutral	US	Windows 11 (Preinstall)	He take it everywhere.		Generic	Microsoft Surface Pro 9 13		0	1.0
980	BestBuy	3/1/2024 0:00	Neutral	US	Windows 11 (Preinstall)	the big guy can do this.		Generic	Microsoft Surface Pro 9 13		0	1.0
981	BestBuy	3/26/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the 1st one last, she all through high school and Freshman year of college- Great computer."""		Generic	Microsoft Surface Pro 9 13		1	1.0
982	BestBuy	2/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	I would highly recommend this laptop for student.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
983	BestBuy	2/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	fiance love it and would definitely recommend to other.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
984	BestBuy	2/24/2024 0:00	Positive	US	Windows 11 (Preinstall)	my kid really happy with laptop model and comfort.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
985	BestBuy	3/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	love it.		Generic	Microsoft Surface Pro 9 13		1	1.0
986	BestBuy	2/16/2024 0:00	Positive	US	Windows 11 (Preinstall)	love it.		Generic	Microsoft Surface Pro 9 13		1	1.0
987	BestBuy	3/21/2024 0:00	Positive	US	Windows 11 (Preinstall)	I would absolutely recommend this to everyone.		Generic	Microsoft Surface Pro 9 13		1	1.0
988	BestBuy	3/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	great use as a tablet or computer.		Generic	Microsoft Surface Pro 9 13		1	1.0
989	BestBuy	2/17/2024 0:00	Positive	US	Windows 11 (Preinstall)	it a joy to use.		Generic	Microsoft Surface Pro 9 13		1	1.0
990	BestBuy	2/3/2024 0:00	Positive	US	Windows 11 (Preinstall)	it do everything I need for school.		Generic	Microsoft Surface Pro 9 13		1	1.0
991	BestBuy	3/1/2024 0:00	Positive	US	Windows 11 (Preinstall)	these tablet take everything you love in a laptop and make it even more portable and easy to use.		Generic	Microsoft Surface Pro 9 13		1	1.0
992	BestBuy	3/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	it make it easy to travel and when on the move.		Generic	Microsoft Surface Pro 9 13		1	1.0
993	BestBuy	2/4/2024 0:00	Neutral	US	Windows 11 (Preinstall)	very userfriendly when you want a tablet and computer mix together.		Generic	Microsoft Surface Pro 9 13		0	1.0
994	BestBuy	3/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I use this for college and work and I love it: a tablet and a laptop in 1, so convenient to take with you anywhere."""		Generic	Microsoft Surface Pro 9 13		1	1.0
995	BestBuy	3/8/2024 0:00	Positive	US	Windows 11 (Preinstall)	Computer be very fast compare to my old one.		Generic	Microsoft Surface Pro 9 13		1	1.0
996	BestBuy	3/14/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I love how transportable it be, but also extremely fast."""		Generic	Microsoft Surface Pro 9 13		1	1.0
997	BestBuy	2/11/2024 0:00	Positive	US	Windows 11 (Preinstall)	this be super easy to your and love how I can use it.		Generic	Microsoft Surface Pro 9 13		1	1.0
998	BestBuy	2/16/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""my daughter use it for class and she say it be great, easy to use and comfortable."""		Generic	Microsoft Surface Pro 9 13		1	1.0
999	BestBuy	2/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	the tablet be so practical and easy to use.		Generic	Microsoft Surface Pro 9 13		1	1.0
1000	BestBuy	2/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""Love the Tablet side of this 21. normally I have it as a laptop, always for school, but with how easy it be to use, I be comfortable enough to use it as a tablet."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1001	BestBuy	3/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	this tablet be very responsive.		Generic	Microsoft Surface Pro 9 13		1	1.0
1002	BestBuy	2/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""great laptop for student, very smooth and responsive."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1003	BestBuy	3/16/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""solid laptop, very versatile and easy to travel with."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1004	BestBuy	3/25/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""solid computer, have a good feel to it and be convenient for work while travel."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1005	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the good computer super fast, not too small and not too big."""		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
1006	BestBuy	3/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""good thing ever, easy to use and portable use fantastic."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1007	BestBuy	3/27/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""super fast, crisp, clean."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1008	BestBuy	2/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""great product, Super efficient and helpful for school."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1009	Amazon	3/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	in less than 2 year.		Generic	Microsoft Surface Pro 8 13		0	1.0
1010	BestBuy	2/16/2024 0:00	Positive	US	Windows 11 (Preinstall)	my son love it and work great for school and home.		Generic	Microsoft Surface Pro 9 13		1	1.0
1011	BestBuy	3/8/2024 0:00	Positive	US	Windows 11 (Preinstall)	great work computer.		Generic	Microsoft Surface Pro 9 13		1	1.0
1012	BestBuy	2/16/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""computer be Great exceed my expectation, as I use it for school and leisure activity."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1013	BestBuy	2/3/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""LOVE, LOVE, LOVE it this be my second one, only because I love it so much and not because anything be wrong."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1014	BestBuy	2/19/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I love my tablet, need to study while work and this be well than carry a big laptop, and it work just as well."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1015	BestBuy	3/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	this exceed my expectation for someone who s use it for school or work.		Generic	Microsoft Surface Pro 9 13		0	1.0
1016	BestBuy	3/15/2024 0:00	Neutral	US	Windows 11 (Preinstall)	you will not regret get it.		Generic	Microsoft Surface Pro 9 13		0	1.0
1017	BestBuy	2/29/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I need a small laptop that could also be use as a tablet.		Generic	Microsoft Surface Pro 9 13		0	1.0
1018	BestBuy	2/5/2024 0:00	Negative	US	Windows 11 (Preinstall)	I m sorry this be not about the computer.		Generic	Microsoft Surface Pro 9 13		-1	1.0
1019	BestBuy	2/11/2024 0:00	Negative	US	Windows 11 (Preinstall)	do not know why I do not get this soon.		Generic	Microsoft Surface Pro 9 13		-1	1.0
1020	Amazon	3/17/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the item work great, but be not brand new."""		Generic	Microsoft Surface Pro 8 13		1	1.0
1021	BestBuy	3/30/2024 0:00	Negative	US	Windows 11 (Preinstall)	order: cancel 3 time: lllllllllllllllllllllllllllllllllllll.		Generic	Microsoft Surface Pro 9 13		-1	1.0
1022	BestBuy	3/23/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""work exactly for what I need, no more, no less."""		Generic	Microsoft Surface Pro 9 13		0	1.0
1023	BestBuy	3/24/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""work, as should take some getting use to."""		Generic	Microsoft Surface Pro 7 Plus 12		0	1.0
1024	BestBuy	2/18/2024 0:00	Neutral	US	Windows 11 (Preinstall)	nothing to complain about.		Generic	Microsoft Surface Pro 9 13		0	1.0
1025	BestBuy	2/9/2024 0:00	Neutral	US	Windows 11 (Preinstall)	be use for the past month.		Generic	Microsoft Surface Pro 9 13		0	1.0
1026	BestBuy	2/23/2024 0:00	Neutral	US	Windows 11 (Preinstall)	product be just as specify.		Generic	Microsoft Surface Pro 7 Plus 12		0	1.0
1027	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	work as expect seem to be a great fit for our need.		Generic	Microsoft Surface Pro 9 13		1	1.0
1028	BestBuy	3/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	nice for home work or just for fun.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
1029	BestBuy	2/16/2024 0:00	Positive	US	Windows 11 (Preinstall)	the product have be really good for I. I be an engineering major student and this product have work flawlessly for the need.		Generic	Microsoft Surface Pro 9 13		1	1.0
1030	BestBuy	2/26/2024 0:00	Positive	US	Windows 11 (Preinstall)	these have be a mainstay for our office the past few year now and will continue to be.		Generic	Microsoft Surface Pro 9 13		1	1.0
1031	BestBuy	2/26/2024 0:00	Positive	US	Windows 11 (Preinstall)	off course I will be recommend they again for all.		Generic	Microsoft Surface Pro 9 13		1	1.0
1032	BestBuy	2/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	work well for field work.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
1033	BestBuy	3/29/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""Perfect for work, travel."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1034	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	love it.		Generic	Microsoft Surface Pro 9 13		1	1.0
1035	BestBuy	3/1/2024 0:00	Positive	US	Windows 11 (Preinstall)	love it.		Generic	Microsoft Surface Pro 9 13		1	1.0
1036	BestBuy	3/3/2024 0:00	Positive	US	Windows 11 (Preinstall)	love it.		Generic	Microsoft Surface Pro 9 13		1	1.0
1037	BestBuy	2/6/2024 0:00	Positive	US	Windows 11 (Preinstall)	amazing computer.		Generic	Microsoft Surface Pro 9 13		1	1.0
1038	BestBuy	3/10/2024 0:00	Positive	US	Windows 11 (Preinstall)	great laptop.		Generic	Microsoft Surface Pro 9 13		1	1.0
1039	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	highly recommend the device.		Generic	Microsoft Surface Pro 9 13		1	1.0
1040	BestBuy	3/3/2024 0:00	Positive	US	Windows 11 (Preinstall)	I really like it.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
1041	BestBuy	3/5/2024 0:00	Positive	US	Windows 11 (Preinstall)	love it so far.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
1042	BestBuy	2/17/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""great product, Love it."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1043	BestBuy	3/30/2024 0:00	Positive	US	Windows 11 (Preinstall)	this be a fantastic machine.		Generic	Microsoft Surface Pro 9 13		1	1.0
1044	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	the good device for school.		Generic	Microsoft Surface Pro 9 13		1	1.0
1045	BestBuy	2/2/2024 0:00	Positive	US	Windows 11 (Preinstall)	it be an excellent laptop.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
1046	BestBuy	3/14/2024 0:00	Positive	US	Windows 11 (Preinstall)	absolutely love this.		Generic	Microsoft Surface Pro 9 13		1	1.0
1047	BestBuy	3/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	great 2in1 computer.		Generic	Microsoft Surface Pro 9 13		1	1.0
1048	BestBuy	2/7/2024 0:00	Positive	US	Windows 11 (Preinstall)	absolutely love it.		Generic	Microsoft Surface Pro 9 13		1	1.0
1049	BestBuy	2/10/2024 0:00	Positive	US	Windows 11 (Preinstall)	I love this.		Generic	Microsoft Surface Pro 9 13		1	1.0
1050	BestBuy	2/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	good everyday computer.		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
1051	BestBuy	3/8/2024 0:00	Positive	US	Windows 11 (Preinstall)	Very happy with my new computer.		Generic	Microsoft Surface Pro 9 13		1	1.0
1052	BestBuy	3/15/2024 0:00	Positive	US	Windows 11 (Preinstall)	so in love with my computer.		Generic	Microsoft Surface Pro 9 13		1	1.0
1053	BestBuy	2/17/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""Overall, it be a great tablet."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1054	BestBuy	3/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""Excellent tablet, exactly what I need for my job."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1055	BestBuy	3/10/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I love it, the good one I have ever have."""		Generic	Microsoft Surface Pro 7 Plus 12		1	1.0
1056	BestBuy	2/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""excellent computer, actually the good: I have everything in one."""		Generic	Microsoft Surface Pro 9 13		1	1.0
1057	BestBuy	2/9/2024 0:00	Neutral	US	Windows 11 (Preinstall)	got the laptop for college.		Generic	Microsoft Surface Pro 7 Plus 12		0	1.0
1058	BestBuy	3/29/2024 0:00	Positive	US	Windows 11 (Preinstall)	awesome product amaze I every day.		Generic	Microsoft Surface Pro 9 13		1	1.0
